
94004752,Unknown,,,,,1368904016000,UNKNOWN,0,0,0,0,

4779691,Unknown,,,,,1186932513000,UNKNOWN,0,0,0,0,

187209024,Unknown,,,,,1431387972000,UNKNOWN,0,0,0,0,

85944112,Unknown,,,,,1363964225000,UNKNOWN,0,0,0,0,

183841223,Unknown,,,,,1422031189000,UNKNOWN,0,0,0,0,

127677742,Unknown,,,,,1389489724000,UNKNOWN,0,0,0,0,

38248932,Unknown,,,,,1329055438000,UNKNOWN,0,0,0,0,

3002809,Unknown,,,,,1152628781000,UNKNOWN,0,0,0,0,

8380678,Unknown,,,,,1226973543000,UNKNOWN,0,0,0,0,

4347027,Unknown,,,,,1181669222000,UNKNOWN,0,0,0,0,

12361800,Unknown,,,,,1277004946000,UNKNOWN,0,0,0,0,

185761638,Unknown,,,,,1427939234000,UNKNOWN,0,0,0,0,

22233721,Unknown,,,,,1312822514000,UNKNOWN,0,0,0,0,

12647296,Unknown,,,,,1280539806000,UNKNOWN,0,0,0,0,

39469902,Unknown,,,,,1330035515000,UNKNOWN,0,0,0,0,

31969882,Unknown,,,,,1322841407000,UNKNOWN,0,0,0,0,

172096272,Unknown,,,,,1411157242000,UNKNOWN,0,0,0,0,

190361979,Unknown,,,,,1437765475000,UNKNOWN,0,0,0,0,

85816852,Unknown,,,,,1363883670000,UNKNOWN,0,0,0,0,

183870949,Unknown,,,,,1422127836000,UNKNOWN,0,0,0,0,

105650492,Unknown,,,,,1375847746000,UNKNOWN,0,0,0,0,

44846292,Unknown,,,,,1334599337000,UNKNOWN,0,0,0,0,

81519172,Unknown,,,,,1361404776000,UNKNOWN,0,0,0,0,

136178382,Unknown,,,,,1394205475000,UNKNOWN,0,0,0,0,

20009131,Unknown,,,,,1310557177000,UNKNOWN,0,0,0,0,

10131318,Unknown,,,,,1249575188000,UNKNOWN,0,0,0,0,

168784942,Unknown,,,,,1410218152000,UNKNOWN,0,0,0,0,

76521342,Unknown,,,,,1358353597000,UNKNOWN,0,0,0,0,

35490192,Unknown,,,,,1326786501000,UNKNOWN,0,0,0,0,

111795932,Unknown,,,,,1379476947000,UNKNOWN,0,0,0,0,

13018377,Unknown,,,,,1285103096000,UNKNOWN,0,0,0,0,

131596972,Unknown,,,,,1391535836000,UNKNOWN,0,0,0,0,

186697024,Unknown,,,,,1430246743000,UNKNOWN,0,0,0,0,

8923318,Unknown,,,,,1235068638000,UNKNOWN,0,0,0,0,

144308772,Unknown,,,,,1398786501000,UNKNOWN,0,0,0,0,

187488734,Unknown,,,,,1431980547000,UNKNOWN,0,0,0,0,

189260576,Unknown,,,,,1435581591000,UNKNOWN,0,0,0,0,

11106222,Unknown,,,,,1262359726000,UNKNOWN,0,0,0,0,

169485262,Unknown,,,,,1410357700000,UNKNOWN,0,0,0,0,

185447428,Unknown,,,,,1426988088000,UNKNOWN,0,0,0,0,

155350702,Unknown,,,,,1404833005000,UNKNOWN,0,0,0,0,

81536712,Unknown,,,,,1361414140000,UNKNOWN,0,0,0,0,

5768768,Unknown,,,,,1196556921000,UNKNOWN,0,0,0,0,

158942182,Unknown,,,,,1406669432000,UNKNOWN,0,0,0,0,

118926192,Unknown,,,,,1383785082000,UNKNOWN,0,0,0,0,

6498229,Unknown,,,,,1203466741000,UNKNOWN,0,0,0,0,

187474965,Unknown,,,,,1431957725000,UNKNOWN,0,0,0,0,

48646102,Unknown,,,,,1337636064000,UNKNOWN,0,0,0,0,

188272933,Unknown,,,,,1433556302000,UNKNOWN,0,0,0,0,

119995782,Unknown,,,,,1384447038000,UNKNOWN,0,0,0,0,

105015382,Unknown,,,,,1375470583000,UNKNOWN,0,0,0,0,

83343572,Unknown,,,,,1362436280000,UNKNOWN,0,0,0,0,

99346582,Unknown,,,,,1372098539000,UNKNOWN,0,0,0,0,

7836682,Unknown,,,,,1218573135000,UNKNOWN,0,0,0,0,

98686682,Unknown,,,,,1371688644000,UNKNOWN,0,0,0,0,

2552449,Unknown,,,,,1137955474000,UNKNOWN,0,0,0,0,

8620332,Unknown,,,,,1231336337000,UNKNOWN,0,0,0,0,

80657772,Unknown,,,,,1360870336000,UNKNOWN,0,0,0,0,

981951,Unknown,,,,,1074027784000,UNKNOWN,0,0,0,0,

11455835,Unknown,,,,,1266281972000,UNKNOWN,0,0,0,0,

149065512,Unknown,,,,,1401415772000,UNKNOWN,0,0,0,0,

185106344,Unknown,,,,,1425937867000,UNKNOWN,0,0,0,0,

191282384,Unknown,,,,,1439500860000,UNKNOWN,0,0,0,0,

146655042,Unknown,,,,,1400103525000,UNKNOWN,0,0,0,0,

11725818,Unknown,,,,,1269302866000,UNKNOWN,0,0,0,0,

190102035,Unknown,,,,,1437271573000,UNKNOWN,0,0,0,0,

147386772,Unknown,,,,,1400525365000,UNKNOWN,0,0,0,0,

189552260,Unknown,,,,,1436193211000,UNKNOWN,0,0,0,0,

129673212,Unknown,,,,,1390510083000,UNKNOWN,0,0,0,0,

161057172,Unknown,,,,,1407786946000,UNKNOWN,0,0,0,0,

71843472,Unknown,,,,,1354719443000,UNKNOWN,0,0,0,0,

11196889,Unknown,,,,,1263358470000,UNKNOWN,0,0,0,0,

9287143,Unknown,,,,,1238990494000,UNKNOWN,0,0,0,0,

45282152,Unknown,,,,,1334927043000,UNKNOWN,0,0,0,0,

64760972,Unknown,,,,,1349273548000,UNKNOWN,0,0,0,0,

63662382,Unknown,,,,,1348521901000,UNKNOWN,0,0,0,0,

8069038,Unknown,,,,,1221936068000,UNKNOWN,0,0,0,0,

7360427,Unknown,,,,,1212438366000,UNKNOWN,0,0,0,0,

187295444,Unknown,,,,,1431563927000,UNKNOWN,0,0,0,0,

195971867,Unknown,,,,,1448304217000,UNKNOWN,0,0,0,0,

14619455,Unknown,,,,,1304281282000,UNKNOWN,0,0,0,0,

71668322,Unknown,,,,,1354579665000,UNKNOWN,0,0,0,0,

63022362,Unknown,,,,,1348076188000,UNKNOWN,0,0,0,0,

59523382,Unknown,,,,,1345686852000,UNKNOWN,0,0,0,0,

9749190,Unknown,,,,,1244837299000,UNKNOWN,0,0,0,0,

142348002,Unknown,,,,,1397658953000,UNKNOWN,0,0,0,0,

28274372,Unknown,,,,,1318881359000,UNKNOWN,0,0,0,0,

28456992,Unknown,,,,,1319049502000,UNKNOWN,0,0,0,0,

148807102,Unknown,,,,,1401293465000,UNKNOWN,0,0,0,0,

7559819,Unknown,,,,,1214937368000,UNKNOWN,0,0,0,0,

183858867,Unknown,,,,,1422084822000,UNKNOWN,0,0,0,0,

11036755,Unknown,,,,,1261008638000,UNKNOWN,0,0,0,0,

153693152,Unknown,,,,,1403902751000,UNKNOWN,0,0,0,0,

86688872,Unknown,,,,,1364422040000,UNKNOWN,0,0,0,0,

155164002,Unknown,,,,,1404747536000,UNKNOWN,0,0,0,0,

21030341,Unknown,,,,,1311627590000,UNKNOWN,0,0,0,0,

80263132,Unknown,,,,,1360621446000,UNKNOWN,0,0,0,0,

193467091,Unknown,,,,,1443642684000,UNKNOWN,0,0,0,0,

12311055,Unknown,,,,,1276453382000,UNKNOWN,0,0,0,0,

179888652,Unknown,,,,,1414261753000,UNKNOWN,0,0,0,0,

138249552,Unknown,,,,,1395357301000,UNKNOWN,0,0,0,0,

2869579,Unknown,,,,,1148746816000,UNKNOWN,0,0,0,0,

128707112,Unknown,,,,,1390003947000,UNKNOWN,0,0,0,0,

28449112,Unknown,,,,,1319044123000,UNKNOWN,0,0,0,0,

74785592,Unknown,,,,,1357324779000,UNKNOWN,0,0,0,0,

192001888,Unknown,,,,,1440897629000,UNKNOWN,0,0,0,0,

5527195,Unknown,,,,,1194220690000,UNKNOWN,0,0,0,0,

76748892,Unknown,,,,,1358480350000,UNKNOWN,0,0,0,0,

30877882,Unknown,,,,,1321468588000,UNKNOWN,0,0,0,0,

71742142,Unknown,,,,,1354641403000,UNKNOWN,0,0,0,0,

16798281,Unknown,,,,,1307233315000,UNKNOWN,0,0,0,0,

44812632,Unknown,,,,,1334581070000,UNKNOWN,0,0,0,0,

9453893,Unknown,,,,,1240974204000,UNKNOWN,0,0,0,0,

4755922,Unknown,,,,,1186669082000,UNKNOWN,0,0,0,0,

12477017,Unknown,,,,,1278471312000,UNKNOWN,0,0,0,0,

14111770,Unknown,,,,,1298652892000,UNKNOWN,0,0,0,0,

84576512,Unknown,,,,,1363133391000,UNKNOWN,0,0,0,0,

52683672,Unknown,,,,,1340744684000,UNKNOWN,0,0,0,0,

80558312,Unknown,,,,,1360798309000,UNKNOWN,0,0,0,0,

187570174,Unknown,,,,,1432145255000,UNKNOWN,0,0,0,0,

88580412,Unknown,,,,,1365605428000,UNKNOWN,0,0,0,0,

185546615,Unknown,,,,,1427292265000,UNKNOWN,0,0,0,0,

85648412,Unknown,,,,,1363788669000,UNKNOWN,0,0,0,0,

82881852,Unknown,,,,,1362171802000,UNKNOWN,0,0,0,0,

40816622,Unknown,,,,,1331145696000,UNKNOWN,0,0,0,0,

83330782,Unknown,,,,,1362431817000,UNKNOWN,0,0,0,0,

88597932,Unknown,,,,,1365613166000,UNKNOWN,0,0,0,0,

100842732,Unknown,,,,,1372994453000,UNKNOWN,0,0,0,0,

23483321,Unknown,,,,,1314120052000,UNKNOWN,0,0,0,0,

190573363,Unknown,,,,,1438130691000,UNKNOWN,0,0,0,0,

94443822,Unknown,,,,,1369165249000,UNKNOWN,0,0,0,0,

11663738,Unknown,,,,,1268611546000,UNKNOWN,0,0,0,0,

12191615,Unknown,,,,,1275055695000,UNKNOWN,0,0,0,0,

193697610,Unknown,,,,,1444086832000,UNKNOWN,0,0,0,0,

84634122,Unknown,,,,,1363175817000,UNKNOWN,0,0,0,0,

11235947,Unknown,,,,,1263827883000,UNKNOWN,0,0,0,0,

11843615,Unknown,,,,,1270681586000,UNKNOWN,0,0,0,0,

37856002,Unknown,,,,,1328719358000,UNKNOWN,0,0,0,0,

8132588,Unknown,,,,,1222921713000,UNKNOWN,0,0,0,0,

10061939,Unknown,,,,,1248708282000,UNKNOWN,0,0,0,0,

97761912,Unknown,,,,,1371147510000,UNKNOWN,0,0,0,0,

75347932,Unknown,,,,,1357658117000,UNKNOWN,0,0,0,0,

189162458,Unknown,,,,,1435368722000,UNKNOWN,0,0,0,0,

8230520,Unknown,,,,,1224536847000,UNKNOWN,0,0,0,0,

13467040,Unknown,,,,,1290644074000,UNKNOWN,0,0,0,0,

126270062,Unknown,,,,,1388774732000,UNKNOWN,0,0,0,0,

84705382,Unknown,,,,,1363208915000,UNKNOWN,0,0,0,0,

158289022,Unknown,,,,,1406324869000,UNKNOWN,0,0,0,0,

47446162,Unknown,,,,,1336650283000,UNKNOWN,0,0,0,0,

182797622,Unknown,,,,,1417470018000,UNKNOWN,0,0,0,0,

92482562,Unknown,,,,,1367950646000,UNKNOWN,0,0,0,0,

49676482,Unknown,,,,,1338472090000,UNKNOWN,0,0,0,0,

11876392,Unknown,,,,,1271087665000,UNKNOWN,0,0,0,0,

192110323,Unknown,,,,,1441110990000,UNKNOWN,0,0,0,0,

115921292,Unknown,,,,,1381957096000,UNKNOWN,0,0,0,0,

8457061,Unknown,,,,,1228343315000,UNKNOWN,0,0,0,0,

8533264,Unknown,,,,,1229803888000,UNKNOWN,0,0,0,0,

65179602,Unknown,,,,,1349577406000,UNKNOWN,0,0,0,0,

4309507,Unknown,,,,,1181071899000,UNKNOWN,0,0,0,0,

9378117,Unknown,,,,,1240030293000,UNKNOWN,0,0,0,0,

11421368,Unknown,,,,,1265851462000,UNKNOWN,0,0,0,0,

189399929,Unknown,,,,,1435866857000,UNKNOWN,0,0,0,0,

130780212,Unknown,,,,,1391090765000,UNKNOWN,0,0,0,0,

8171593,Unknown,,,,,1223562822000,UNKNOWN,0,0,0,0,

16722271,Unknown,,,,,1307143749000,UNKNOWN,0,0,0,0,

157524382,Unknown,,,,,1405961004000,UNKNOWN,0,0,0,0,

74270702,Unknown,,,,,1357003374000,UNKNOWN,0,0,0,0,

111154442,Unknown,,,,,1379104519000,UNKNOWN,0,0,0,0,

158461632,Unknown,,,,,1406426488000,UNKNOWN,0,0,0,0,

196259860,Unknown,,,,,1448904355000,UNKNOWN,0,0,0,0,

4736695,Unknown,,,,,1186482620000,UNKNOWN,0,0,0,0,

52090812,Unknown,,,,,1340304816000,UNKNOWN,0,0,0,0,

169503252,Unknown,,,,,1410361269000,UNKNOWN,0,0,0,0,

168528022,Unknown,,,,,1410185854000,UNKNOWN,0,0,0,0,

55559632,Unknown,,,,,1342820753000,UNKNOWN,0,0,0,0,

143005442,Unknown,,,,,1398080862000,UNKNOWN,0,0,0,0,

93118362,Unknown,,,,,1368368610000,UNKNOWN,0,0,0,0,

5545628,Unknown,,,,,1194377759000,UNKNOWN,0,0,0,0,

71953832,Unknown,,,,,1354806927000,UNKNOWN,0,0,0,0,

73434542,Unknown,,,,,1356192341000,UNKNOWN,0,0,0,0,

49328052,Unknown,,,,,1338212383000,UNKNOWN,0,0,0,0,

194734502,Unknown,,,,,1445981172000,UNKNOWN,0,0,0,0,

114198242,Unknown,,,,,1380908985000,UNKNOWN,0,0,0,0,

102525252,Unknown,,,,,1374003612000,UNKNOWN,0,0,0,0,

7562451,Unknown,,,,,1214964561000,UNKNOWN,0,0,0,0,

68633552,Unknown,,,,,1352137458000,UNKNOWN,0,0,0,0,

195576878,Unknown,,,,,1447548719000,UNKNOWN,0,0,0,0,

42040192,Unknown,,,,,1332204711000,UNKNOWN,0,0,0,0,

3156496,Unknown,,,,,1156719431000,UNKNOWN,0,0,0,0,

13868345,Unknown,,,,,1296046479000,UNKNOWN,0,0,0,0,

81506262,Unknown,,,,,1361398757000,UNKNOWN,0,0,0,0,

60969402,Unknown,,,,,1346718159000,UNKNOWN,0,0,0,0,

19607751,Unknown,,,,,1310143330000,UNKNOWN,0,0,0,0,

80454932,Unknown,,,,,1360731795000,UNKNOWN,0,0,0,0,

11726720,Unknown,,,,,1269310005000,UNKNOWN,0,0,0,0,

122806312,Unknown,,,,,1386370212000,UNKNOWN,0,0,0,0,

56090972,Unknown,,,,,1343218202000,UNKNOWN,0,0,0,0,

12925618,Unknown,,,,,1283989511000,UNKNOWN,0,0,0,0,

188873742,Unknown,,,,,1434770831000,UNKNOWN,0,0,0,0,

84657462,Unknown,,,,,1363188335000,UNKNOWN,0,0,0,0,

183131658,Unknown,,,,,1419621497000,UNKNOWN,0,0,0,0,

124956922,Unknown,,,,,1388079748000,UNKNOWN,0,0,0,0,

57805332,Unknown,,,,,1344460444000,UNKNOWN,0,0,0,0,

82355722,Unknown,,,,,1361901848000,UNKNOWN,0,0,0,0,

68433422,Unknown,,,,,1351978985000,UNKNOWN,0,0,0,0,

8720356,Unknown,,,,,1232564280000,UNKNOWN,0,0,0,0,

8322844,Unknown,,,,,1226063947000,UNKNOWN,0,0,0,0,

106430642,Unknown,,,,,1376332137000,UNKNOWN,0,0,0,0,

6092020,Unknown,,,,,1199915410000,UNKNOWN,0,0,0,0,

110071612,Unknown,,,,,1378489078000,UNKNOWN,0,0,0,0,

43618972,Unknown,,,,,1333550790000,UNKNOWN,0,0,0,0,

182853760,Unknown,,,,,1417787476000,UNKNOWN,0,0,0,0,

17202671,Unknown,,,,,1307637826000,UNKNOWN,0,0,0,0,

2227019,Unknown,,,,,1120271907000,UNKNOWN,0,0,0,0,

9314374,Unknown,,,,,1239293091000,UNKNOWN,0,0,0,0,

85366072,Unknown,,,,,1363630359000,UNKNOWN,0,0,0,0,

115301222,Unknown,,,,,1381585994000,UNKNOWN,0,0,0,0,

2047218,Unknown,,,,,1109140166000,UNKNOWN,0,0,0,0,

179336052,Unknown,,,,,1414091247000,UNKNOWN,0,0,0,0,

8786973,Unknown,,,,,1233353483000,UNKNOWN,0,0,0,0,

11535158,Unknown,,,,,1267142266000,UNKNOWN,0,0,0,0,

46735782,Unknown,,,,,1336080746000,UNKNOWN,0,0,0,0,

188744182,Unknown,,,,,1434507756000,UNKNOWN,0,0,0,0,

40065482,Unknown,,,,,1330523391000,UNKNOWN,0,0,0,0,

93559692,Unknown,,,,,1368624105000,UNKNOWN,0,0,0,0,

130350402,Unknown,,,,,1390869211000,UNKNOWN,0,0,0,0,

60749152,Unknown,,,,,1346559545000,UNKNOWN,0,0,0,0,

1145577,Unknown,,,,,1077638071000,UNKNOWN,0,0,0,0,

98794562,Unknown,,,,,1371755192000,UNKNOWN,0,0,0,0,

184185270,Unknown,,,,,1423139146000,UNKNOWN,0,0,0,0,

9357458,Unknown,,,,,1239813133000,UNKNOWN,0,0,0,0,

118778732,Unknown,,,,,1383700514000,UNKNOWN,0,0,0,0,

18939291,Unknown,,,,,1309392694000,UNKNOWN,0,0,0,0,

13984488,Unknown,,,,,1297283700000,UNKNOWN,0,0,0,0,

13338567,Unknown,,,,,1288920950000,UNKNOWN,0,0,0,0,

53302312,Unknown,,,,,1341242644000,UNKNOWN,0,0,0,0,

188790592,Unknown,,,,,1434594621000,UNKNOWN,0,0,0,0,

149962272,Unknown,,,,,1401902297000,UNKNOWN,0,0,0,0,

185435323,Unknown,,,,,1426955491000,UNKNOWN,0,0,0,0,

86338172,Unknown,,,,,1364224066000,UNKNOWN,0,0,0,0,

3388572,Unknown,,,,,1163016538000,UNKNOWN,0,0,0,0,

10571566,Unknown,,,,,1254799597000,UNKNOWN,0,0,0,0,

13503699,Unknown,,,,,1291222302000,UNKNOWN,0,0,0,0,

85929052,Unknown,,,,,1363954512000,UNKNOWN,0,0,0,0,

77954202,Unknown,,,,,1359229225000,UNKNOWN,0,0,0,0,

41147882,Unknown,,,,,1331428716000,UNKNOWN,0,0,0,0,

45285482,Unknown,,,,,1334929912000,UNKNOWN,0,0,0,0,

45280142,Unknown,,,,,1334924994000,UNKNOWN,0,0,0,0,

84577062,Unknown,,,,,1363133610000,UNKNOWN,0,0,0,0,

148844202,Unknown,,,,,1401307088000,UNKNOWN,0,0,0,0,

1772754,Unknown,,,,,1095203294000,UNKNOWN,0,0,0,0,

5301646,Unknown,,,,,1191947411000,UNKNOWN,0,0,0,0,

33129322,Unknown,,,,,1324328552000,UNKNOWN,0,0,0,0,

184067593,Unknown,,,,,1422771643000,UNKNOWN,0,0,0,0,

21612591,Unknown,,,,,1312231811000,UNKNOWN,0,0,0,0,

97996372,Unknown,,,,,1371301894000,UNKNOWN,0,0,0,0,

125753832,Unknown,,,,,1388499156000,UNKNOWN,0,0,0,0,

129698592,Unknown,,,,,1390520543000,UNKNOWN,0,0,0,0,

140640332,Unknown,,,,,1396669742000,UNKNOWN,0,0,0,0,

123377522,Unknown,,,,,1386780729000,UNKNOWN,0,0,0,0,

31453182,Unknown,,,,,1322176336000,UNKNOWN,0,0,0,0,

76195142,Unknown,,,,,1358175070000,UNKNOWN,0,0,0,0,

10325027,Unknown,,,,,1251910265000,UNKNOWN,0,0,0,0,

187365779,Unknown,,,,,1431720475000,UNKNOWN,0,0,0,0,

106849112,Unknown,,,,,1376571205000,UNKNOWN,0,0,0,0,

11878977,Unknown,,,,,1271104989000,UNKNOWN,0,0,0,0,

48422012,Unknown,,,,,1337452797000,UNKNOWN,0,0,0,0,

52310122,Unknown,,,,,1340481674000,UNKNOWN,0,0,0,0,

185998625,Unknown,,,,,1428588904000,UNKNOWN,0,0,0,0,

10108149,Unknown,,,,,1249312668000,UNKNOWN,0,0,0,0,

84576762,Unknown,,,,,1363133512000,UNKNOWN,0,0,0,0,

88439792,Unknown,,,,,1365526640000,UNKNOWN,0,0,0,0,

8492191,Unknown,,,,,1228954787000,UNKNOWN,0,0,0,0,

184439637,Unknown,,,,,1423945457000,UNKNOWN,0,0,0,0,

66828782,Unknown,,,,,1350749290000,UNKNOWN,0,0,0,0,

8059989,Unknown,,,,,1221777751000,UNKNOWN,0,0,0,0,

194331079,Unknown,,,,,1445269803000,UNKNOWN,0,0,0,0,

161009932,Unknown,,,,,1407770389000,UNKNOWN,0,0,0,0,

35996162,Unknown,,,,,1327208355000,UNKNOWN,0,0,0,0,

190865513,Unknown,,,,,1438688397000,UNKNOWN,0,0,0,0,

88609582,Unknown,,,,,1365618033000,UNKNOWN,0,0,0,0,

42131362,Unknown,,,,,1332278215000,UNKNOWN,0,0,0,0,

178716602,Unknown,,,,,1413804497000,UNKNOWN,0,0,0,0,

131382332,Unknown,,,,,1391438547000,UNKNOWN,0,0,0,0,

10365532,Unknown,,,,,1252426829000,UNKNOWN,0,0,0,0,

188566610,Unknown,,,,,1434152765000,UNKNOWN,0,0,0,0,

9527681,Unknown,,,,,1241950240000,UNKNOWN,0,0,0,0,

186922770,Unknown,,,,,1430759934000,UNKNOWN,0,0,0,0,

67707422,Unknown,,,,,1351390335000,UNKNOWN,0,0,0,0,

81337562,Unknown,,,,,1361306029000,UNKNOWN,0,0,0,0,

80346042,Unknown,,,,,1360677863000,UNKNOWN,0,0,0,0,

47631032,Unknown,,,,,1336790108000,UNKNOWN,0,0,0,0,

12602763,Unknown,,,,,1280023119000,UNKNOWN,0,0,0,0,

